,index,point,time,gametime,ash_points,ben_points,server,game_num,point_type
1386,16,1,1591764047.0188901,1591763839,8,9,0,37,0
1387,17,0,1591764057.8262365,1591763839,8,10,0,37,0
1388,18,1,1591764068.8693135,1591763839,9,10,1,37,0
1389,19,1,1591764074.7568316,1591763839,10,10,1,37,0
1390,20,1,1591764091.1973763,1591763839,11,10,0,37,0
1391,21,1,1591764104.8898149,1591763839,12,10,0,37,0
1392,22,0,1591764114.3148952,1591763839,12,11,1,37,0
1393,23,0,1591764122.280496,1591763839,12,12,1,37,0
1394,24,1,1591764130.5151024,1591763839,13,12,0,37,0
1395,25,1,1591764135.6783597,1591763839,14,12,0,37,0
1396,26,1,1591764150.163675,1591763839,15,12,1,37,0
1397,27,1,1591764163.2182379,1591763839,16,12,1,37,0
1398,28,1,1591764188.6241987,1591763839,17,12,0,37,0
1399,29,0,1591764201.3140767,1591763839,17,13,0,37,0
1400,30,1,1591764207.2062995,1591763839,18,13,1,37,0
1401,31,1,1591764216.549008,1591763839,19,13,1,37,0
1402,32,0,1591764229.9469786,1591763839,19,14,0,37,0
1403,33,1,1591764240.9855723,1591763839,20,14,0,37,0
1404,34,1,1591764263.8023155,1591763839,21,14,1,37,0
1405,0,0,1591837759.5532897,1591837737,0,1,0,38,2
1406,1,0,1591837763.946866,1591837737,0,2,0,38,0
1407,2,0,1591837777.400907,1591837737,0,3,1,38,0
1408,3,1,1591837788.8578503,1591837737,1,3,1,38,0
1409,4,1,1591837799.338689,1591837737,2,3,0,38,0
1410,5,0,1591837821.304633,1591837737,2,4,0,38,0
1411,6,0,1591837829.9517856,1591837737,2,5,1,38,0
1412,7,0,1591837836.8333724,1591837737,2,6,1,38,0
1413,8,0,1591837854.397707,1591837737,2,7,0,38,0
1414,9,1,1591837861.8105888,1591837737,3,7,0,38,0
1415,10,1,1591837876.7901583,1591837737,4,7,1,38,0
1416,11,0,1591837887.4380352,1591837737,4,8,1,38,0
1417,12,1,1591837925.8661182,1591837737,5,8,0,38,0
1418,13,0,1591837936.494477,1591837737,5,9,0,38,0
1419,14,0,1591837945.891815,1591837737,5,10,1,38,0
1420,15,1,1591837958.3119798,1591837737,6,10,1,38,0
1421,16,1,1591837966.7005801,1591837737,7,10,0,38,0
1422,17,0,1591837974.471906,1591837737,7,11,0,38,0
1423,18,0,1591837981.8317604,1591837737,7,12,1,38,0
1424,19,1,1591837998.611584,1591837737,8,12,1,38,0
1425,20,0,1591838009.9938252,1591837737,8,13,0,38,0
1426,21,1,1591838020.077355,1591837737,9,13,0,38,0
1427,22,0,1591838035.0824354,1591837737,9,14,1,38,0
1428,23,1,1591838040.4874055,1591837737,10,14,1,38,0
1429,24,0,1591838050.1576846,1591837737,10,15,0,38,0
1430,25,1,1591838057.7363071,1591837737,11,15,0,38,0
1431,26,0,1591838067.4883218,1591837737,11,16,1,38,0
1432,27,1,1591838074.5825877,1591837737,12,16,1,38,0
1433,28,1,1591838081.471371,1591837737,13,16,0,38,0
1434,29,1,1591838091.1584249,1591837737,14,16,0,38,0
1435,30,1,1591838101.6355355,1591837737,15,16,1,38,0
1436,31,1,1591838108.1935074,1591837737,16,16,1,38,0
1437,32,1,1591838122.4611998,1591837737,17,16,0,38,0
1438,33,1,1591838132.4798698,1591837737,18,16,0,38,0
1439,34,0,1591838147.1270401,1591837737,18,17,1,38,0
1440,35,0,1591838154.8699257,1591837737,18,18,1,38,0
1441,36,0,1591838165.0476844,1591837737,18,19,0,38,0
1442,37,1,1591838172.1701696,1591837737,19,19,0,38,0
1443,38,1,1591838181.2203155,1591837737,20,19,1,38,0
1444,39,0,1591838192.8471494,1591837737,20,20,1,38,0
1445,40,0,1591838206.962437,1591837737,20,21,0,38,0
1446,41,0,1591838216.56523,1591837737,20,22,1,38,0
1447,0,0,1591838240.048064,1591838230,0,1,0,39,1
1448,1,0,1591838257.2954383,1591838230,0,2,0,39,0
1449,2,1,1591838266.007971,1591838230,1,2,1,39,0
1450,3,0,1591838279.3185549,1591838230,1,3,1,39,0
1451,4,0,1591838296.7939134,1591838230,1,4,0,39,0
1452,5,1,1591838303.6887946,1591838230,2,4,0,39,0
1453,6,0,1591838349.7642894,1591838230,2,5,1,39,0
1454,7,1,1591838392.9017935,1591838230,3,5,1,39,0
1455,8,1,1591838403.323741,1591838230,4,5,0,39,0
1456,9,0,1591838414.5771692,1591838230,4,6,0,39,0
1457,10,1,1591838422.1702197,1591838230,5,6,1,39,0
1458,11,1,1591838446.774678,1591838230,6,6,1,39,0
1459,12,1,1591838462.0245118,1591838230,7,6,0,39,0
1460,13,1,1591838470.506248,1591838230,8,6,0,39,0
1461,14,1,1591838489.6364105,1591838230,9,6,1,39,0
1462,15,1,1591838508.425308,1591838230,10,6,1,39,0
1463,16,1,1591838517.21511,1591838230,11,6,0,39,0
1464,17,0,1591838524.8804228,1591838230,11,7,0,39,0
1465,18,1,1591838537.4549952,1591838230,12,7,1,39,0
1466,19,0,1591838548.7370183,1591838230,12,8,1,39,0
1467,20,0,1591838562.1228242,1591838230,12,9,0,39,0
1468,21,0,1591838574.1181824,1591838230,12,10,0,39,0
1469,22,1,1591838583.8131156,1591838230,13,10,1,39,0
1470,23,1,1591838595.5863574,1591838230,14,10,1,39,0
1471,24,1,1591838607.1958506,1591838230,15,10,0,39,0
1472,25,0,1591838619.8391073,1591838230,15,11,0,39,0
1473,26,0,1591838639.9974535,1591838230,15,12,1,39,0
1474,27,1,1591838653.2192483,1591838230,16,12,1,39,0
1475,28,1,1591838656.939053,1591838230,17,12,0,39,0
1476,29,0,1591838681.6771677,1591838230,17,13,0,39,0
1477,30,0,1591838711.0635612,1591838230,17,14,1,39,0
1478,31,0,1591838722.3263898,1591838230,17,15,1,39,0
1479,32,1,1591838739.5955129,1591838230,18,15,0,39,0
1480,33,1,1591838745.5787938,1591838230,19,15,0,39,0
1481,34,0,1591838759.608894,1591838230,19,16,1,39,0
1482,35,0,1591838766.4396706,1591838230,19,17,1,39,0
1483,36,0,1591838776.3513336,1591838230,19,18,0,39,0
1484,37,0,1591838787.781034,1591838230,19,19,0,39,0
1485,38,0,1591838801.4013865,1591838230,19,20,1,39,0
1486,39,0,1591838813.411337,1591838230,19,21,1,39,0
1487,0,1,1591838829.3142886,1591838823,1,0,1,40,1
1488,1,0,1591838833.6838863,1591838823,1,1,1,40,0
1489,2,1,1591838841.713855,1591838823,2,1,0,40,0
1490,3,0,1591838847.75412,1591838823,2,2,0,40,0
1491,4,1,1591838866.5699606,1591838823,3,2,1,40,0
1492,5,1,1591838873.3602295,1591838823,4,2,1,40,0
1493,6,1,1591838883.6095629,1591838823,5,2,0,40,0
1494,7,1,1591838893.8508089,1591838823,6,2,0,40,0
1495,8,1,1591838900.467763,1591838823,7,2,1,40,0
1496,9,1,1591838917.5707803,1591838823,8,2,1,40,0
1497,10,0,1591838927.4915614,1591838823,8,3,0,40,0
1498,11,1,1591838931.4978187,1591838823,9,3,0,40,0
1499,12,1,1591838948.208607,1591838823,10,3,1,40,0
1500,13,0,1591838955.8835666,1591838823,10,4,1,40,0
1501,14,1,1591838971.8852034,1591838823,11,4,0,40,0
1502,15,1,1591838986.3793852,1591838823,12,4,0,40,0
1503,16,0,1591838999.8927443,1591838823,12,5,1,40,0
1504,17,1,1591839009.2667985,1591838823,13,5,1,40,0
1505,18,0,1591839014.2069137,1591838823,13,6,0,40,0
1506,19,1,1591839037.634432,1591838823,14,6,0,40,0
1507,20,1,1591839049.4249854,1591838823,15,6,1,40,0
1508,21,1,1591839065.6955833,1591838823,16,6,1,40,0
1509,22,0,1591839076.089901,1591838823,16,7,0,40,0
1510,23,1,1591839080.6908803,1591838823,17,7,0,40,0
1511,24,1,1591839091.15816,1591838823,18,7,1,40,0
1512,25,0,1591839098.3336747,1591838823,18,8,1,40,0
1513,26,1,1591839111.666232,1591838823,19,8,0,40,0
1514,27,1,1591839122.5161872,1591838823,20,8,0,40,0
1515,28,1,1591839136.5615833,1591838823,21,8,1,40,0
1516,0,0,1591839181.0877326,1591839171,0,1,1,41,1
1517,1,1,1591839187.9756706,1591839171,1,1,1,41,0
1518,2,1,1591839214.0977514,1591839171,2,1,0,41,0
1519,3,1,1591839218.4608386,1591839171,3,1,0,41,0
1520,4,0,1591839232.4126906,1591839171,3,2,1,41,0
1521,5,1,1591839240.560406,1591839171,4,2,1,41,0
1522,6,1,1591839257.007298,1591839171,5,2,0,41,0
1523,7,0,1591839262.265876,1591839171,5,3,0,41,0
1524,8,1,1591839269.446201,1591839171,6,3,1,41,0
1525,9,0,1591839275.9838903,1591839171,6,4,1,41,0
1526,10,0,1591839287.076551,1591839171,6,5,0,41,0
1527,11,0,1591839300.6315663,1591839171,6,6,0,41,0
1528,12,1,1591839315.8642359,1591839171,7,6,1,41,0
1529,13,1,1591839327.4749537,1591839171,8,6,1,41,0
1530,14,1,1591839332.979571,1591839171,9,6,0,41,0
1531,15,1,1591839342.8276942,1591839171,10,6,0,41,0
1532,16,1,1591839353.3924556,1591839171,11,6,1,41,0
1533,17,1,1591839365.8004725,1591839171,12,6,1,41,0
1534,18,1,1591839373.392597,1591839171,13,6,0,41,0
1535,19,0,1591839384.7003603,1591839171,13,7,0,41,0
1536,20,1,1591839391.0849724,1591839171,14,7,1,41,0
1537,21,0,1591839402.040432,1591839171,14,8,1,41,0
1538,22,1,1591839421.0689213,1591839171,15,8,0,41,0
1539,23,0,1591839433.160816,1591839171,15,9,0,41,0
1540,24,0,1591839440.7489028,1591839171,15,10,1,41,0
1541,25,0,1591839449.3635952,1591839171,15,11,1,41,0
1542,26,1,1591839456.0449977,1591839171,16,11,0,41,0
1543,27,0,1591839476.1841314,1591839171,16,12,0,41,0
1544,28,1,1591839487.2715533,1591839171,17,12,1,41,0
1545,29,1,1591839493.874958,1591839171,18,12,1,41,0
1546,30,0,1591839503.3095655,1591839171,18,13,0,41,0
1547,31,0,1591839513.6224105,1591839171,18,14,0,41,0
1548,32,1,1591839525.3900955,1591839171,19,14,1,41,0
1549,33,1,1591839534.43022,1591839171,20,14,1,41,0
1550,34,0,1591839545.157058,1591839171,20,15,0,41,0
1551,35,0,1591839564.4930727,1591839171,20,16,0,41,0
1552,36,1,1591839578.9833453,1591839171,21,16,1,41,0
1553,0,0,1591839600.986395,1591839590,0,1,1,42,1
1554,1,1,1591839608.1685903,1591839590,1,1,1,42,0
1555,2,1,1591839612.775617,1591839590,2,1,0,42,0
1556,3,1,1591839628.744893,1591839590,3,1,0,42,0
1557,4,1,1591839643.893867,1591839590,4,1,1,42,0
1558,5,1,1591839651.5629613,1591839590,5,1,1,42,0
1559,6,1,1591839660.0343285,1591839590,6,1,0,42,0
1560,7,1,1591839672.8543437,1591839590,7,1,0,42,0
1561,8,0,1591839682.5369759,1591839590,7,2,1,42,0
1562,9,1,1591839694.2543328,1591839590,8,2,1,42,0
1563,10,0,1591839703.3701556,1591839590,8,3,0,42,0
1564,11,0,1591839711.1150095,1591839590,8,4,0,42,0
1565,12,0,1591839725.4750576,1591839590,8,5,1,42,0
1566,13,0,1591839737.843823,1591839590,8,6,1,42,0
1567,14,1,1591839748.1843286,1591839590,9,6,0,42,0
1568,15,0,1591839763.9188707,1591839590,9,7,0,42,0
1569,16,1,1591839773.6007662,1591839590,10,7,1,42,0
1570,17,0,1591839786.2585647,1591839590,10,8,1,42,0
1571,18,0,1591839793.0554516,1591839590,10,9,0,42,0
1572,19,0,1591839804.151896,1591839590,10,10,0,42,0
1573,20,0,1591839819.7913227,1591839590,10,11,1,42,0
1574,21,1,1591839839.8674421,1591839590,11,11,1,42,0
1575,22,0,1591839850.8949533,1591839590,11,12,0,42,0
1576,23,0,1591839870.1409366,1591839590,11,13,0,42,0
1577,24,1,1591839880.5230145,1591839590,12,13,1,42,0
1578,25,0,1591839903.966466,1591839590,12,14,1,42,0
1579,26,0,1591839910.1785839,1591839590,12,15,0,42,0
1580,27,0,1591839925.563668,1591839590,12,16,0,42,0
1581,28,0,1591839934.5163693,1591839590,12,17,1,42,0
1582,29,0,1591839941.8510911,1591839590,12,18,1,42,0
1583,30,0,1591839954.4107695,1591839590,12,19,0,42,0
1584,31,1,1591839970.3478553,1591839590,13,19,0,42,0
1585,32,0,1591839987.757328,1591839590,13,20,1,42,0
1586,33,1,1591839994.607195,1591839590,14,20,1,42,0
1587,34,1,1591840005.417942,1591839590,15,20,0,42,0
1588,35,1,1591840020.0951104,1591839590,16,20,0,42,0
1589,36,1,1591840025.905606,1591839590,17,20,1,42,0
1590,37,1,1591840034.7681625,1591839590,18,20,1,42,0
1591,38,1,1591840049.2227166,1591839590,19,20,0,42,0
1592,39,1,1591840071.5753858,1591839590,20,20,0,42,0
1593,40,0,1591840099.7508094,1591839590,20,21,1,42,0
1594,41,0,1591840107.6892245,1591839590,20,22,0,42,0
1595,0,0,1591840175.580008,1591840149,0,1,1,43,1
1596,1,1,1591840187.247114,1591840149,1,1,1,43,0
1597,2,1,1591840196.0309322,1591840149,2,1,0,43,0
1598,3,1,1591840207.9653385,1591840149,3,1,0,43,0
1599,4,1,1591840221.6773062,1591840149,4,1,1,43,0
1600,5,0,1591840230.2378366,1591840149,4,2,1,43,0
1601,6,1,1591840239.213051,1591840149,5,2,0,43,0
1602,7,0,1591840248.0913773,1591840149,5,3,0,43,0
1603,8,0,1591840257.2941012,1591840149,5,4,1,43,0
1604,9,0,1591840271.0118387,1591840149,5,5,1,43,0
1605,10,1,1591840282.1331773,1591840149,6,5,0,43,0
1606,11,0,1591840293.8887792,1591840149,6,6,0,43,0
1607,12,0,1591840300.742757,1591840149,6,7,1,43,0
1608,13,1,1591840311.4137034,1591840149,7,7,1,43,0
1609,14,1,1591840319.3323705,1591840149,8,7,0,43,0
1610,15,0,1591840334.452509,1591840149,8,8,0,43,0
1611,16,0,1591840341.344689,1591840149,8,9,1,43,0
1612,17,0,1591840356.4950824,1591840149,8,10,1,43,0
1613,18,1,1591840364.485296,1591840149,9,10,0,43,0
1614,19,1,1591840376.2696056,1591840149,10,10,0,43,0
1615,20,0,1591840391.2530808,1591840149,10,11,1,43,0
1616,21,1,1591840405.3544111,1591840149,11,11,1,43,0
1617,22,0,1591840417.342064,1591840149,11,12,0,43,0
1618,23,0,1591840427.5639174,1591840149,11,13,0,43,0
1619,24,1,1591840434.5259223,1591840149,12,13,1,43,0
1620,25,1,1591840442.9860768,1591840149,13,13,1,43,0
1621,26,1,1591840452.5735726,1591840149,14,13,0,43,0
1622,27,1,1591840466.1344438,1591840149,15,13,0,43,0
1623,28,1,1591840475.1644354,1591840149,16,13,1,43,0
1624,29,1,1591840485.6370478,1591840149,17,13,1,43,0
1625,30,1,1591840505.3720117,1591840149,18,13,0,43,0
1626,31,0,1591840519.7118666,1591840149,18,14,0,43,0
1627,32,0,1591840530.8403158,1591840149,18,15,1,43,0
1628,33,0,1591840549.1354258,1591840149,18,16,1,43,0
1629,34,0,1591840555.907915,1591840149,18,17,0,43,0
1630,35,1,1591840568.4029737,1591840149,19,17,0,43,0
1631,36,1,1591840573.1807485,1591840149,20,17,1,43,0
1632,37,1,1591840585.913411,1591840149,21,17,1,43,0
1633,0,0,1591840619.1496267,1591840605,0,1,0,44,1
1634,1,1,1591840631.8142457,1591840605,1,1,0,44,0
1635,2,0,1591840644.7866237,1591840605,1,2,1,44,0
1636,3,0,1591840648.664617,1591840605,1,3,1,44,0
1637,4,1,1591840657.6292598,1591840605,2,3,0,44,0
1638,5,1,1591840667.1572528,1591840605,3,3,0,44,0
1639,6,0,1591840673.5173216,1591840605,3,4,1,44,0
1640,7,0,1591840681.8324692,1591840605,3,5,1,44,0
1641,8,0,1591840701.757441,1591840605,3,6,0,44,0
1642,9,0,1591840712.3288772,1591840605,3,7,0,44,0
1643,10,0,1591840722.9711573,1591840605,3,8,1,44,0
1644,11,1,1591840740.8906443,1591840605,4,8,1,44,0
1645,12,0,1591840748.1629477,1591840605,4,9,0,44,0
1646,13,0,1591840755.0306065,1591840605,4,10,0,44,0
1647,14,0,1591840767.9232132,1591840605,4,11,1,44,0
1648,15,1,1591840785.6038334,1591840605,5,11,1,44,0
1649,16,1,1591840800.0212903,1591840605,6,11,0,44,0
1650,17,0,1591840811.5525959,1591840605,6,12,0,44,0
1651,18,1,1591840819.7868671,1591840605,7,12,1,44,0
1652,19,0,1591840833.3351853,1591840605,7,13,1,44,0
1653,20,1,1591840844.1270587,1591840605,8,13,0,44,0
1654,21,1,1591840852.0428078,1591840605,9,13,0,44,0
1655,22,0,1591840858.1028795,1591840605,9,14,1,44,0
1656,23,1,1591840875.132224,1591840605,10,14,1,44,0
1657,24,0,1591840883.5937743,1591840605,10,15,0,44,0
1658,25,1,1591840888.1316175,1591840605,11,15,0,44,0
1659,26,0,1591840895.9806306,1591840605,11,16,1,44,0
1660,27,0,1591840904.76605,1591840605,11,17,1,44,0
1661,28,0,1591840924.16293,1591840605,11,18,0,44,0
1662,29,0,1591840932.374064,1591840605,11,19,0,44,0
1663,30,0,1591840936.7336328,1591840605,11,20,1,44,0
1664,31,0,1591840952.5217867,1591840605,11,21,1,44,0
1665,0,0,1591926487.8667169,1591926473,0,1,0,45,2
1666,1,0,1591926495.1375742,1591926473,0,2,0,45,0
1667,2,1,1591926503.063314,1591926473,1,2,1,45,0
1668,3,1,1591926517.6532137,1591926473,2,2,1,45,0
1669,4,1,1591926524.4530735,1591926473,3,2,0,45,0
1670,5,0,1591926534.845645,1591926473,3,3,0,45,0
1671,6,0,1591926550.9032407,1591926473,3,4,1,45,0
1672,7,0,1591926555.833164,1591926473,3,5,1,45,0
1673,8,1,1591926571.1030433,1591926473,4,5,0,45,0
1674,9,1,1591926576.4575956,1591926473,5,5,0,45,0
1675,10,0,1591926587.0410974,1591926473,5,6,1,45,0
1676,11,0,1591926595.3209863,1591926473,5,7,1,45,0
1677,12,1,1591926611.001035,1591926473,6,7,0,45,0
1678,13,0,1591926619.7202206,1591926473,6,8,0,45,0
1679,14,0,1591926629.8094962,1591926473,6,9,1,45,0
1680,15,1,1591926638.146619,1591926473,7,9,1,45,0
1681,16,1,1591926649.284775,1591926473,8,9,0,45,0
1682,17,1,1591926656.5571632,1591926473,9,9,0,45,0
1683,18,0,1591926664.7332678,1591926473,9,10,1,45,0
1684,19,1,1591926670.8848176,1591926473,10,10,1,45,0
1685,20,0,1591926691.1054568,1591926473,10,11,0,45,0
1686,21,1,1591926692.1678247,1591926473,11,11,0,45,0
1687,22,0,1591926700.5453157,1591926473,11,12,1,45,0
1688,23,0,1591926707.9602096,1591926473,11,13,1,45,0
1689,24,1,1591926720.826352,1591926473,12,13,0,45,0
1690,25,1,1591926729.057467,1591926473,13,13,0,45,0
1691,26,1,1591926736.325792,1591926473,14,13,1,45,0
1692,27,0,1591926742.0634265,1591926473,14,14,1,45,0
1693,28,0,1591926750.1963027,1591926473,14,15,0,45,0
1694,29,0,1591926765.9684653,1591926473,14,16,0,45,0
1695,30,0,1591926769.376775,1591926473,14,17,1,45,0
1696,31,0,1591926782.4966307,1591926473,14,18,1,45,0
1697,32,1,1591926789.1166766,1591926473,15,18,0,45,0
1698,33,1,1591926797.2720544,1591926473,16,18,0,45,0
1699,34,1,1591926809.029719,1591926473,17,18,1,45,0
1700,35,1,1591926819.415315,1591926473,18,18,1,45,0
1701,36,1,1591926835.0300446,1591926473,19,18,0,45,0
1702,37,0,1591926852.4400277,1591926473,19,19,0,45,0
1703,38,1,1591926864.690344,1591926473,20,19,1,45,0
1704,39,1,1591926884.6960263,1591926473,21,19,1,45,0
1705,0,0,1591926914.513626,1591926898,0,1,1,46,1
1706,1,1,1591926923.423794,1591926898,1,1,1,46,0
1707,2,1,1591926933.0205193,1591926898,2,1,0,46,0
1708,3,1,1591926943.749145,1591926898,3,1,0,46,0
1709,4,1,1591926955.0678458,1591926898,4,1,1,46,0
1710,5,0,1591926965.6102223,1591926898,4,2,1,46,0
1711,6,0,1591926979.714887,1591926898,4,3,0,46,0
1712,7,0,1591926988.3399885,1591926898,4,4,0,46,0
1713,8,0,1591927002.9002895,1591926898,4,5,1,46,0
1714,9,1,1591927015.6422586,1591926898,5,5,1,46,0
1715,10,0,1591927024.8649905,1591926898,5,6,0,46,0
1716,11,0,1591927032.6852608,1591926898,5,7,0,46,0
1717,12,1,1591927039.2110581,1591926898,6,7,1,46,0
1718,13,1,1591927043.7428565,1591926898,7,7,1,46,0
1719,14,0,1591927070.6211681,1591926898,7,8,0,46,0
1720,15,0,1591927082.877863,1591926898,7,9,0,46,0
1721,16,0,1591927095.915817,1591926898,7,10,1,46,0
1722,17,1,1591927117.4144995,1591926898,8,10,1,46,0
1723,18,1,1591927134.113483,1591926898,9,10,0,46,0
1724,19,0,1591927147.876824,1591926898,9,11,0,46,0
1725,20,1,1591927155.0567484,1591926898,10,11,1,46,0
1726,21,1,1591927167.04989,1591926898,11,11,1,46,0
1727,22,0,1591927174.2996035,1591926898,11,12,0,46,0
1728,23,1,1591927186.4526303,1591926898,12,12,0,46,0
1729,24,1,1591927204.6496046,1591926898,13,12,1,46,0
1730,25,1,1591927215.2782052,1591926898,14,12,1,46,0
1731,26,1,1591927236.487596,1591926898,15,12,0,46,0
1732,27,1,1591927255.8439817,1591926898,16,12,0,46,0
1733,28,1,1591927270.9060268,1591926898,17,12,1,46,0
1734,29,0,1591927282.008713,1591926898,17,13,1,46,0
1735,30,1,1591927296.1250005,1591926898,18,13,0,46,0
1736,31,0,1591927306.5272727,1591926898,18,14,0,46,0
1737,32,0,1591927316.6853428,1591926898,18,15,1,46,0
1738,33,1,1591927326.1150446,1591926898,19,15,1,46,0
1739,34,0,1591927335.5444562,1591926898,19,16,0,46,0
1740,35,0,1591927341.9978607,1591926898,19,17,0,46,0
1741,36,1,1591927359.7998369,1591926898,20,17,1,46,0
1742,37,0,1591927370.19635,1591926898,20,18,1,46,0
1743,38,0,1591927376.508879,1591926898,20,19,0,46,0
1744,39,1,1591927386.920584,1591926898,21,19,0,46,0
1745,0,0,1591927422.9637418,1591927405,0,1,1,47,1
1746,1,1,1591927431.6434524,1591927405,1,1,1,47,0
1747,2,0,1591927440.4388034,1591927405,1,2,0,47,0
1748,3,0,1591927445.7316544,1591927405,1,3,0,47,0
1749,4,0,1591927458.1322494,1591927405,1,4,1,47,0
1750,5,1,1591927475.0817792,1591927405,2,4,1,47,0
1751,6,0,1591927489.5881953,1591927405,2,5,0,47,0
1752,7,0,1591927497.7596467,1591927405,2,6,0,47,0
1753,8,1,1591927509.2121725,1591927405,3,6,1,47,0
1754,9,1,1591927516.4702063,1591927405,4,6,1,47,0
1755,10,1,1591927523.4927788,1591927405,5,6,0,47,0
1756,11,1,1591927532.2950034,1591927405,6,6,0,47,0
1757,12,1,1591927543.7499783,1591927405,7,6,1,47,0
1758,13,0,1591927556.0284584,1591927405,7,7,1,47,0
1759,14,1,1591927573.864224,1591927405,8,7,0,47,0
1760,15,0,1591927580.8058429,1591927405,8,8,0,47,0
1761,16,0,1591927593.7933729,1591927405,8,9,1,47,0
1762,17,0,1591927604.765829,1591927405,8,10,1,47,0
1763,18,1,1591927612.5119965,1591927405,9,10,0,47,0
1764,19,0,1591927619.0472925,1591927405,9,11,0,47,0
1765,20,0,1591927641.653991,1591927405,9,12,1,47,0
1766,21,1,1591927647.0644262,1591927405,10,12,1,47,0
1767,22,0,1591927665.3669379,1591927405,10,13,0,47,0
1768,23,0,1591927674.9698203,1591927405,10,14,0,47,0
1769,24,1,1591927691.25516,1591927405,11,14,1,47,0
1770,25,1,1591927696.4977777,1591927405,12,14,1,47,0
1771,26,1,1591927706.005729,1591927405,13,14,0,47,0
1772,27,0,1591927718.0777388,1591927405,13,15,0,47,0
1773,28,0,1591927733.7981663,1591927405,13,16,1,47,0
1774,29,1,1591927742.9894032,1591927405,14,16,1,47,0
1775,30,1,1591927750.3218038,1591927405,15,16,0,47,0
1776,31,0,1591927773.1221669,1591927405,15,17,0,47,0
1777,32,0,1591927790.36648,1591927405,15,18,1,47,0
1778,33,1,1591927801.7235174,1591927405,16,18,1,47,0
1779,34,1,1591927811.866578,1591927405,17,18,0,47,0
1780,35,1,1591927823.3803022,1591927405,18,18,0,47,0
1781,36,1,1591927847.139636,1591927405,19,18,1,47,0
1782,37,1,1591927862.0305665,1591927405,20,18,1,47,0
1783,38,0,1591927886.4428525,1591927405,20,19,0,47,0
1784,39,1,1591927902.2451527,1591927405,21,19,0,47,0
1785,0,0,1592013309.3716059,1592013290,0,1,1,48,2
1786,1,1,1592013318.0912497,1592013290,1,1,1,48,0
1787,2,1,1592013325.2921932,1592013290,2,1,0,48,0
1788,3,0,1592013339.607407,1592013290,2,2,0,48,0
1789,4,1,1592013344.4587138,1592013290,3,2,1,48,0
1790,5,0,1592013352.8619082,1592013290,3,3,1,48,0
1791,6,0,1592013369.0978394,1592013290,3,4,0,48,0
1792,7,0,1592013391.5079772,1592013290,3,5,0,48,0
1793,8,0,1592013400.5482762,1592013290,3,6,1,48,0
1794,9,1,1592013407.243122,1592013290,4,6,1,48,0
1795,10,1,1592013420.4586997,1592013290,5,6,0,48,0
1796,11,0,1592013432.1604726,1592013290,5,7,0,48,0
1797,12,1,1592013441.3588057,1592013290,6,7,1,48,0
1798,13,0,1592013449.671058,1592013290,6,8,1,48,0
1799,14,1,1592013463.8134346,1592013290,7,8,0,48,0
1800,15,0,1592013472.6917365,1592013290,7,9,0,48,0
1801,16,1,1592013480.7458572,1592013290,8,9,1,48,0
1802,17,1,1592013487.5312753,1592013290,9,9,1,48,0
1803,18,1,1592013502.4513612,1592013290,10,9,0,48,0
1804,19,0,1592013511.08161,1592013290,10,10,0,48,0
1805,20,1,1592013524.7707393,1592013290,11,10,1,48,0
1806,21,0,1592013535.9899378,1592013290,11,11,1,48,0
